id,en,it,fr,source,context
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.arubacloud.services.4.display_name,Kubernetes,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.arubacloud.services.5.display_name,Cost API,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.arubacloud.services.6.display_name,Bare metal,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.arubacloud.svg_filename,arubacloud_icon.svg,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.aws.services.0.display_name,VM Management,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.aws.services.1.display_name,Storage as a Service,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.aws.services.2.display_name,Block Storage,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.aws.services.3.display_name,Networking,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.aws.services.4.display_name,Kubernetes,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.aws.services.5.display_name,Cost API,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.aws.services.6.display_name,Bare metal,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.aws.svg_filename,aws_icon.svg,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.azure.services.0.display_name,VM Management,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.azure.services.1.display_name,Storage as a Service,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.azure.services.2.display_name,Block Storage,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.azure.services.3.display_name,Networking,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.azure.services.4.display_name,Kubernetes,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.azure.services.5.display_name,Cost API,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.azure.services.6.display_name,Bare metal,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.azure.svg_filename,azure_icon.svg,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.clastix.services.0.display_name,VM Management,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.clastix.services.1.display_name,Storage as a Service,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.clastix.services.2.display_name,Block Storage,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.clastix.services.3.display_name,Networking,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.clastix.services.4.display_name,Kubernetes,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.clastix.services.4.ui_request.capabilities.autoscale.user_label,Capacité d'évolutivité automatique,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.clastix.services.4.ui_request.capabilities.cluster_name.user_label,Nom du cluster,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.clastix.services.4.ui_request.capabilities.desired_number_of_nodes.user_label,Nombre de points souhaités,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.clastix.services.4.ui_request.capabilities.kubernetes_cluster_number.user_label,Numéro de cluster,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.clastix.services.4.ui_request.capabilities.kubernetes_version.user_label,Version Kubernetes,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.clastix.services.4.ui_request.capabilities.max_number_of_nodes.user_label,Nombre massif de nœuds,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.clastix.services.4.ui_request.capabilities.min_number_of_nodes.user_label,Nombre minimum de nœuds,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.clastix.services.4.ui_request.capabilities.pool_name.user_label,Nom de la piscine,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.clastix.services.5.display_name,Cost API,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.clastix.services.6.display_name,Bare metal,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.clastix.svg_filename,clastix_icon.svg,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.cubbit.services.0.display_name,VM Management,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.cubbit.services.1.display_name,Storage as a Service,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.cubbit.services.2.display_name,Block Storage,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.cubbit.services.3.display_name,Networking,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.cubbit.services.4.display_name,Kubernetes,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.cubbit.services.5.display_name,Cost API,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.cubbit.services.6.display_name,Bare metal,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.cubbit.svg_filename,cubbit_icon.svg,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.gigas.services.0.display_name,VM Management,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.gigas.services.1.display_name,Storage as a Service,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.gigas.services.2.display_name,Block Storage,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.gigas.services.3.display_name,Networking,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.gigas.services.4.display_name,Kubernetes,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.gigas.services.5.display_name,Cost API,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.gigas.services.6.display_name,Bare metal,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.gigas.svg_filename,gigas_icon.svg,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.google.services.0.display_name,VM Management,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.google.services.1.display_name,Storage as a Service,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.google.services.2.display_name,Block Storage,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.google.services.3.display_name,Networking,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.google.services.4.display_name,Kubernetes,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.google.services.5.display_name,Cost API,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.google.services.6.display_name,Bare metal,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.google.svg_filename,google_icon.svg,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.hetzner.services.0.display_name,VM Management,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.hetzner.services.1.display_name,Storage as a Service,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.hetzner.services.2.display_name,Block Storage,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.hetzner.services.3.display_name,Networking,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.hetzner.services.4.display_name,Kubernetes,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.hetzner.services.5.display_name,Cost API,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.hetzner.services.6.display_name,Bare metal,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.hetzner.svg_filename,hetzner_icon.svg,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.ibm.services.0.display_name,VM Management,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.ibm.services.1.display_name,Storage as a Service,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.ibm.services.2.display_name,Block Storage,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.ibm.services.3.display_name,Networking,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.ibm.services.4.display_name,Kubernetes,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.ibm.services.5.display_name,Cost API,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.ibm.services.6.display_name,Bare metal,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.ibm.svg_filename,ibm_icon.svg,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.impossiblecloud.services.0.display_name,VM Management,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.impossiblecloud.services.1.display_name,Storage as a Service,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.impossiblecloud.services.2.display_name,Block Storage,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.impossiblecloud.services.3.display_name,Networking,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.impossiblecloud.services.4.display_name,Kubernetes,,,CMS/provider-integrations.json,
CMS.provider-integrations.ELEMENTO_SUPPORTED_PROVIDERS.impossiblecloud.services.5.display_name,Cost API,,,CMS/provider-integrations.json,
